app,usage,start_time,end_time,created_at,tz,device_id,device_model
com.google.Chrome,15,1713490196,1713490211,1713490211.691694,-18000,,
com.apple.Preferences,21,1713490151,1713490172,1713490172.379678,-18000,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
com.apple.MobileSMS,42,1713490100,1713490142,1713490142.699009,-18000,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
com.instructure.icanvas,9,1713490082,1713490091,1713490091.659422,-18000,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
com.hammerandchisel.discord,65,1713490011,1713490076,1713490076.788478,-18000,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
com.apple.weather,4,1713490007,1713490011,1713490011.313723,-18000,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
com.apple.weather,5,1713489952,1713489957,1713489957.351413,-18000,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
com.tinyspeck.chatlyio,3,1713489949,1713489952,1713489952.489958,-18000,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
com.tinyspeck.chatlyio,8,1713489480,1713489488,1713489488.666342,-18000,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
com.tinyspeck.chatlyio,8,1713488046,1713488054,1713488054.800764,-18000,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
com.google.Chrome,1153,1713486844,1713487997,1713487997.975951,-18000,,
com.microsoft.VSCode,67,1713486749,1713486816,1713486816.417455,-18000,,
com.google.Chrome,2,1713486747,1713486749,1713486760.190767,-18000,,
com.apple.Photos,5,1713486742,1713486747,1713486755.4814029,-18000,,
com.google.Chrome,20,1713486722,1713486742,1713486755.386308,-18000,,
com.apple.Photos,0,1713486722,1713486722,1713486755.3364592,-18000,,
com.microsoft.VSCode,78,1713486644,1713486722,1713486724.7847872,-18000,,
com.google.Chrome,535,1713486109,1713486644,1713486644.531643,-18000,,
com.microsoft.VSCode,59,1713486050,1713486109,1713486109.8275352,-18000,,
com.google.Chrome,455,1713485595,1713486050,1713486050.116619,-18000,,
com.microsoft.VSCode,0,1713485595,1713485595,1713485595.975658,-18000,,
com.google.Chrome,1,1713485594,1713485595,1713485595.3824,-18000,,
com.microsoft.VSCode,5,1713485589,1713485594,1713485594.318396,-18000,,
com.google.Chrome,0,1713485589,1713485589,1713485589.8105469,-18000,,
com.microsoft.VSCode,21,1713485568,1713485589,1713485589.086463,-18000,,
com.google.Chrome,3,1713485565,1713485568,1713485568.786429,-18000,,
com.microsoft.VSCode,5,1713485560,1713485565,1713485565.3828769,-18000,,
com.google.Chrome,1,1713485559,1713485560,1713485560.077847,-18000,,
com.microsoft.VSCode,2,1713485557,1713485559,1713485559.406287,-18000,,
com.google.Chrome,327,1713485230,1713485557,1713485557.072485,-18000,,
com.microsoft.VSCode,203,1713485027,1713485230,1713485231.014772,-18000,,
com.google.Chrome,171,1713484856,1713485027,1713485027.0801039,-18000,,
com.apple.MobileSMS,2,1713484854,1713484856,1713484856.763308,-18000,,
com.google.Chrome,0,1713484854,1713484854,1713484854.92212,-18000,,
com.apple.MobileSMS,4,1713484850,1713484854,1713484854.126334,-18000,,
com.google.Chrome,0,1713484850,1713484850,1713484850.927309,-18000,,
com.microsoft.VSCode,18,1713484832,1713484850,1713484850.066051,-18000,,
com.google.Chrome,11,1713484821,1713484832,1713484832.632309,-18000,,
com.apple.MobileSMS,6,1713484815,1713484821,1713484821.870276,-18000,,
com.google.Chrome,87,1713484728,1713484815,1713484815.522258,-18000,,
com.microsoft.VSCode,47,1713484681,1713484728,1713484729.046321,-18000,,
com.google.Chrome,33,1713484648,1713484681,1713484681.845056,-18000,,
com.microsoft.VSCode,126,1713484522,1713484648,1713484649.02043,-18000,,
com.google.Chrome,44,1713484478,1713484522,1713484523.047443,-18000,,
com.microsoft.VSCode,22,1713484456,1713484478,1713484478.363862,-18000,,
com.google.Chrome,314,1713484142,1713484456,1713484456.893515,-18000,,
com.microsoft.VSCode,12,1713484130,1713484142,1713484142.130646,-18000,,
com.google.Chrome,4,1713484126,1713484130,1713484130.726331,-18000,,
com.microsoft.VSCode,4,1713484122,1713484126,1713484126.64065,-18000,,
com.google.Chrome,17,1713484105,1713484122,1713484122.788562,-18000,,
com.microsoft.VSCode,114,1713483991,1713484105,1713484105.093399,-18000,,
com.google.Chrome,23,1713483968,1713483991,1713483991.41802,-18000,,
com.microsoft.VSCode,23,1713483945,1713483968,1713483968.144652,-18000,,
com.google.Chrome,2,1713483943,1713483945,1713483945.492207,-18000,,
com.microsoft.VSCode,2,1713483941,1713483943,1713483943.679933,-18000,,
com.google.Chrome,5,1713483936,1713483941,1713483942.01435,-18000,,
com.microsoft.VSCode,27,1713483909,1713483936,1713483936.886117,-18000,,
com.google.Chrome,112,1713483797,1713483909,1713483909.327725,-18000,,
com.microsoft.VSCode,74,1713483723,1713483797,1713483797.633367,-18000,,
com.google.Chrome,3,1713483720,1713483723,1713483723.323196,-18000,,
com.microsoft.VSCode,193,1713483527,1713483720,1713483720.3378658,-18000,,
com.google.Chrome,318,1713483209,1713483527,1713483527.7652059,-18000,,
com.google.Chrome,161,1713482930,1713483091,1713483091.948833,-18000,,
com.tinyspeck.chatlyio,24,1713481300,1713481324,1713481324.187348,-18000,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
com.tinyspeck.chatlyio,8,1713481248,1713481256,1713481256.061277,-18000,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
com.tinyspeck.chatlyio,188,1713480856,1713481044,1713481044.96213,-18000,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
com.tinyspeck.chatlyio,6,1713479292,1713479298,1713479298.8522081,-18000,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
com.tinyspeck.chatlyio,17,1713479273,1713479290,1713479290.748848,-18000,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
com.tinyspeck.chatlyio,6,1713479246,1713479252,1713479252.886369,-18000,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
com.tinyspeck.chatlyio,14,1713479232,1713479246,1713479246.082388,-18000,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
com.google.Maps,3,1713479228,1713479231,1713479231.7422252,-18000,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
com.google.Maps,9,1713479164,1713479173,1713479173.531808,-18000,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
com.apple.camera,6,1713479100,1713479106,1713479106.4155521,-18000,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
com.google.Maps,60,1713478244,1713478304,1713478304.494592,-18000,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
edu.illinois.rokwire.ios,54,1713478174,1713478228,1713478228.0811381,-18000,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
edu.illinois.rokwire.ios,6,1713478152,1713478158,1713478158.931943,-18000,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
com.google.Chrome,345,1713478144,1713478489,1713478489.3794842,-18000,,
com.apple.finder,1,1713478143,1713478144,1713478144.337179,-18000,,
com.leomehlig.today,0,1713478143,1713478143,1713478143.6624851,-18000,,
com.apple.finder,1,1713478142,1713478143,1713478143.107068,-18000,,
com.google.Chrome,36,1713478106,1713478142,1713478142.054966,-18000,,
com.apple.finder,3,1713478103,1713478106,1713478107.172441,-18000,,
com.google.Chrome,7,1713478096,1713478103,1713478103.42766,-18000,,
edu.illinois.rokwire.ios,68,1713478083,1713478151,1713478151.711874,-18000,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
com.tinyspeck.chatlyio,12,1713478071,1713478083,1713478083.6462631,-18000,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
com.tinyspeck.chatlyio,11,1713477878,1713477889,1713477889.257186,-18000,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
edu.illinois.rokwire.ios,8,1713477859,1713477867,1713477867.9032412,-18000,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
com.apple.Maps,15,1713477471,1713477486,1713477486.9732208,-18000,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
com.apple.Health,26,1713475892,1713475918,1713475918.46298,-18000,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
com.truebill.truebillnative,3,1713475888,1713475891,1713475891.455956,-18000,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
com.truebill.truebillnative,37,1713475698,1713475735,1713475735.7529988,-18000,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
com.google.Chrome,296,1713475328,1713475624,1713475624.416528,-18000,,
com.leomehlig.today,218,1713475110,1713475328,1713475328.5977411,-18000,,
com.apple.finder,94,1713475016,1713475110,1713475110.270276,-18000,,
com.leomehlig.today,2,1713475014,1713475016,1713475016.572329,-18000,,
com.apple.QuickTimePlayerX,1,1713475013,1713475014,1713475015.013262,-18000,,
com.leomehlig.today,12,1713475001,1713475013,1713475013.656105,-18000,,
com.google.Chrome,126,1713474875,1713475001,1713475001.8995519,-18000,,
com.apple.finder,13,1713474862,1713474875,1713474875.496838,-18000,,
com.google.Chrome,13,1713474849,1713474862,1713474862.657384,-18000,,
com.apple.finder,1,1713474848,1713474849,1713474849.73662,-18000,,
com.apple.Photos,0,1713474848,1713474848,1713474849.0268931,-18000,,
com.apple.finder,2,1713474846,1713474848,1713474848.2588959,-18000,,
com.apple.QuickTimePlayerX,7,1713474839,1713474846,1713474846.0566468,-18000,,
com.apple.finder,3,1713474836,1713474839,1713474839.157178,-18000,,
com.apple.QuickTimePlayerX,11,1713474822,1713474833,1713474833.9287739,-18000,,
com.apple.finder,4,1713474818,1713474822,1713474822.209669,-18000,,
com.apple.QuickTimePlayerX,5,1713474808,1713474813,1713474813.691551,-18000,,
com.apple.finder,3,1713474805,1713474808,1713474808.7022939,-18000,,
com.apple.QuickTimePlayerX,1,1713474804,1713474805,1713474805.403338,-18000,,
com.apple.Photos,0,1713474804,1713474804,1713474804.315061,-18000,,
com.apple.QuickTimePlayerX,34,1713474766,1713474800,1713474800.777686,-18000,,
com.apple.Photos,9,1713474757,1713474766,1713474766.952073,-18000,,
com.apple.QuickTimePlayerX,6,1713474751,1713474757,1713474757.044636,-18000,,
com.apple.Photos,5,1713474746,1713474751,1713474751.606762,-18000,,
com.apple.QuickTimePlayerX,20,1713474726,1713474746,1713474746.1388102,-18000,,
com.apple.finder,14,1713474712,1713474726,1713474726.67868,-18000,,
com.apple.QuickTimePlayerX,71,1713474641,1713474712,1713474712.978301,-18000,,
com.apple.Preview,0,1713474641,1713474641,1713474641.847321,-18000,,
com.apple.QuickTimePlayerX,1,1713474636,1713474637,1713474637.663805,-18000,,
com.apple.Preview,132,1713474504,1713474636,1713474636.031141,-18000,,
com.google.Chrome,1,1713474503,1713474504,1713474504.654412,-18000,,
com.apple.Preview,1,1713474502,1713474503,1713474503.462904,-18000,,
com.apple.QuickTimePlayerX,2,1713474500,1713474502,1713474502.3099751,-18000,,
com.google.Chrome,8,1713474492,1713474500,1713474500.117486,-18000,,
com.apple.QuickTimePlayerX,7,1713474485,1713474492,1713474492.6384969,-18000,,
com.apple.Preview,2,1713474483,1713474485,1713474485.696007,-18000,,
com.apple.QuickTimePlayerX,2,1713474481,1713474483,1713474483.732527,-18000,,
com.apple.Preview,1,1713474480,1713474481,1713474481.9155731,-18000,,
com.apple.finder,2,1713474478,1713474480,1713474480.137022,-18000,,
com.leomehlig.today,2,1713474476,1713474478,1713474478.662766,-18000,,
com.apple.finder,4,1713474472,1713474476,1713474476.922255,-18000,,
com.apple.FinalCut,114,1713474358,1713474472,1713474472.716697,-18000,,
com.apple.finder,7,1713474351,1713474358,1713474358.098218,-18000,,
com.apple.FinalCut,9,1713474342,1713474351,1713474351.082642,-18000,,
com.google.Chrome,18,1713474324,1713474342,1713474342.7614741,-18000,,
com.apple.finder,4,1713474243,1713474247,1713474247.395365,-18000,,
com.google.Chrome,20,1713474223,1713474243,1713474243.594513,-18000,,
com.apple.QuickTimePlayerX,1,1713474222,1713474223,1713474223.3427072,-18000,,
com.apple.finder,9,1713474213,1713474222,1713474222.8145409,-18000,,
com.apple.QuickTimePlayerX,24,1713474189,1713474213,1713474213.860805,-18000,,
com.apple.Preview,1,1713474188,1713474189,1713474189.739272,-18000,,
com.apple.QuickTimePlayerX,3,1713474185,1713474188,1713474188.486084,-18000,,
com.apple.Preview,44,1713474141,1713474185,1713474185.514492,-18000,,
com.apple.QuickTimePlayerX,26,1713474115,1713474141,1713474141.714857,-18000,,
com.apple.Preview,142,1713473973,1713474115,1713474115.330492,-18000,,
com.google.Chrome,13,1713473960,1713473973,1713473973.548812,-18000,,
com.apple.Preview,115,1713473845,1713473960,1713473960.69891,-18000,,
com.google.Chrome,14,1713473831,1713473845,1713473845.228493,-18000,,
com.apple.QuickTimePlayerX,14,1713473817,1713473831,1713473831.5764961,-18000,,
com.google.Chrome,50,1713473767,1713473817,1713473817.343662,-18000,,
com.apple.Preview,1,1713473766,1713473767,1713473767.948303,-18000,,
com.apple.QuickTimePlayerX,1,1713473765,1713473766,1713473766.364509,-18000,,
com.apple.Preview,5,1713473760,1713473765,1713473765.190309,-18000,,
com.apple.finder,11,1713473749,1713473760,1713473760.253304,-18000,,
com.apple.QuickTimePlayerX,9,1713473740,1713473749,1713473749.397403,-18000,,
com.google.Chrome,5,1713473735,1713473740,1713473740.170504,-18000,,
com.leomehlig.today,125,1713473610,1713473735,1713473735.127881,-18000,,
com.google.Chrome,7,1713473603,1713473610,1713473610.238021,-18000,,
com.instructure.icanvas,16,1713473577,1713473593,1713473593.8043308,-18000,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
com.apple.reminders,14,1713473547,1713473561,1713473562.0036411,-18000,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
com.apple.reminders,1,1713473542,1713473543,1713473543.95324,-18000,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
com.apple.InCallService,78,1713473464,1713473542,1713473542.698313,-18000,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
com.apple.iCal,167,1713473436,1713473603,1713473603.793662,-18000,,
com.google.Chrome,1,1713473435,1713473436,1713473436.624882,-18000,,
com.apple.reminders,34,1713473430,1713473464,1713473464.15045,-18000,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
com.google.Chrome,30,1713471926,1713471956,1713471956.8596911,-18000,,
us.zoom.xos,15,1713471911,1713471926,1713471926.725223,-18000,,
com.apple.Music,95,1713471816,1713471911,1713471911.920662,-18000,,
edu.illinois.rokwire.ios,18,1713471654,1713471672,1713471672.867336,-18000,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
us.zoom.xos,655,1713471161,1713471816,1713471816.146082,-18000,,
us.zoom.xos,308,1713470779,1713471087,1713471087.1808228,-18000,,
us.zoom.xos,301,1713470313,1713470614,1713470614.563864,-18000,,
com.google.Chrome,1,1713470312,1713470313,1713470313.4158978,-18000,,
us.zoom.xos,1,1713470311,1713470312,1713470312.231529,-18000,,
com.apple.AppStore,60,1713470251,1713470311,1713470311.187582,-18000,,
us.zoom.xos,208,1713470043,1713470251,1713470251.29054,-18000,,
us.zoom.xos,303,1713469210,1713469513,1713469513.877167,-18000,,
us.zoom.xos,302,1713468898,1713469200,1713469200.40139,-18000,,
com.google.Chrome,99,1713468799,1713468898,1713468898.784383,-18000,,
us.zoom.xos,0,1713468799,1713468799,1713468799.252481,-18000,,
us.zoom.xos,301,1713468419,1713468720,1713468720.879493,-18000,,
com.google.Chrome,110,1713468309,1713468419,1713468419.396055,-18000,,
com.apple.iCal,6,1713468303,1713468309,1713468309.497267,-18000,,
com.google.Chrome,88,1713468215,1713468303,1713468303.884698,-18000,,
us.zoom.xos,0,1713468215,1713468215,1713468215.877146,-18000,,
us.zoom.xos,455,1713467734,1713468189,1713468189.546516,-18000,,
com.google.Chrome,79,1713467655,1713467734,1713467734.864582,-18000,,
us.zoom.xos,203,1713467452,1713467655,1713467655.8761,-18000,,
com.google.Chrome,138,1713467314,1713467452,1713467452.922648,-18000,,
us.zoom.xos,53,1713467261,1713467314,1713467315.015706,-18000,,
com.google.Chrome,2,1713467259,1713467261,1713467261.141039,-18000,,
com.leomehlig.today,45,1713467214,1713467259,1713467259.954145,-18000,,
com.apple.finder,0,1713467214,1713467214,1713467214.256047,-18000,,
us.zoom.xos,1,1713467208,1713467209,1713467209.720413,-18000,,
com.leomehlig.today,35,1713467173,1713467208,1713467208.611834,-18000,,
us.zoom.xos,2,1713467171,1713467173,1713467173.609394,-18000,,
com.apple.Preview,3,1713467168,1713467171,1713467171.6627789,-18000,,
us.zoom.xos,7,1713467161,1713467168,1713467168.963198,-18000,,
com.google.Chrome,106,1713467055,1713467161,1713467161.193118,-18000,,
com.microsoft.VSCode,24,1713467031,1713467055,1713467055.647491,-18000,,
us.zoom.xos,288,1713466743,1713467031,1713467031.380896,-18000,,
com.google.Chrome,123,1713466620,1713466743,1713466743.077311,-18000,,
com.apple.finder,200,1713466420,1713466620,1713466620.183162,-18000,,
com.google.Chrome,2,1713466418,1713466420,1713466420.52244,-18000,,
com.leomehlig.today,20,1713466398,1713466418,1713466418.747865,-18000,,
com.intsig.CamScannerLite,163,1713466273,1713466436,1713466436.2669759,-18000,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
edu.illinois.rokwire.ios,11,1713466260,1713466271,1713466271.2005482,-18000,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
com.google.Chrome,435,1713465963,1713466398,1713466398.7530699,-18000,,
com.google.Chrome,461,1713465356,1713465817,1713465817.25406,-18000,,
com.apple.systempreferences,9,1713465347,1713465356,1713465356.871912,-18000,,
com.google.Chrome,1,1713465346,1713465347,1713465347.99256,-18000,,
com.apple.systempreferences,7,1713465339,1713465346,1713465346.868878,-18000,,
com.google.Chrome,15,1713465324,1713465339,1713465339.2956061,-18000,,
com.apple.systempreferences,4,1713465320,1713465324,1713465324.787195,-18000,,
com.google.Chrome,635,1713464679,1713465314,1713465314.393023,-18000,,
com.leomehlig.today,9,1713464670,1713464679,1713464679.255416,-18000,,
com.google.Chrome,19,1713464651,1713464670,1713464670.368312,-18000,,
com.leomehlig.today,2,1713464649,1713464651,1713464651.6701012,-18000,,
com.google.Chrome,85,1713464564,1713464649,1713464649.3717,-18000,,
com.leomehlig.today,6,1713464558,1713464564,1713464564.942595,-18000,,
com.google.Chrome,21,1713464537,1713464558,1713464558.460913,-18000,,
com.apple.Preview,1,1713464536,1713464537,1713464538.025494,-18000,,
com.google.Chrome,2,1713464534,1713464536,1713464536.270475,-18000,,
com.apple.Preview,35,1713464499,1713464534,1713464535.012665,-18000,,
com.google.Chrome,34,1713464465,1713464499,1713464499.09852,-18000,,
com.apple.Preview,8,1713464457,1713464465,1713464465.512965,-18000,,
com.google.Chrome,121,1713464336,1713464457,1713464457.742145,-18000,,
com.apple.Preview,3,1713464333,1713464336,1713464336.423887,-18000,,
com.google.Chrome,3,1713464330,1713464333,1713464333.045892,-18000,,
com.apple.Preview,4,1713464326,1713464330,1713464330.329397,-18000,,
com.google.Chrome,1,1713464325,1713464326,1713464327.027703,-18000,,
com.apple.Preview,7,1713464318,1713464325,1713464325.121519,-18000,,
com.google.Chrome,13,1713464305,1713464318,1713464318.553956,-18000,,
com.apple.Preview,10,1713464295,1713464305,1713464305.334204,-18000,,
com.google.Chrome,53,1713464242,1713464295,1713464295.399647,-18000,,
com.apple.Preview,7,1713464235,1713464242,1713464242.360214,-18000,,
com.google.Chrome,7,1713464228,1713464235,1713464235.632482,-18000,,
com.apple.Preview,4,1713464224,1713464228,1713464228.929924,-18000,,
com.google.Chrome,53,1713464171,1713464224,1713464224.195641,-18000,,
com.apple.Preview,7,1713464164,1713464171,1713464171.118321,-18000,,
com.google.Chrome,90,1713464074,1713464164,1713464164.9513621,-18000,,
com.apple.Preview,12,1713464062,1713464074,1713464074.9365149,-18000,,
com.google.Chrome,71,1713463991,1713464062,1713464062.542517,-18000,,
com.apple.Preview,2,1713463989,1713463991,1713463991.6301498,-18000,,
com.google.Chrome,14,1713463975,1713463989,1713463989.611248,-18000,,
com.apple.Preview,11,1713463964,1713463975,1713463975.853012,-18000,,
com.google.Chrome,8,1713463956,1713463964,1713463965.015269,-18000,,
com.apple.Preview,36,1713463920,1713463956,1713463956.744149,-18000,,
com.google.Chrome,3,1713463917,1713463920,1713463920.166788,-18000,,
com.apple.Preview,10,1713463907,1713463917,1713463918.028588,-18000,,
com.google.Chrome,67,1713463840,1713463907,1713463907.590701,-18000,,
com.apple.Preview,18,1713463822,1713463840,1713463840.160064,-18000,,
com.google.Chrome,19,1713463803,1713463822,1713463822.564612,-18000,,
com.apple.Preview,1,1713463802,1713463803,1713463803.5854511,-18000,,
