app,usage,start_time,end_time,created_at,tz,device_id,device_model
com.apple.finder,19,1732381469,1732381488,1732381489.006818,-21600,,
com.apple.reminders,12,1732381457,1732381469,1732381469.78439,-21600,,
com.leomehlig.today,47,1732381410,1732381457,1732381457.300003,-21600,,
com.apple.systempreferences,14,1732381396,1732381410,1732381410.6384192,-21600,,
com.google.Chrome,7,1732381383,1732381390,1732381390.0576339,-21600,,
com.leomehlig.today,37,1732381346,1732381383,1732381383.278331,-21600,,
com.apple.reminders,32,1732381314,1732381346,1732381346.2412639,-21600,,
com.leomehlig.today,51,1732381263,1732381314,1732381314.281307,-21600,,
com.apple.finder,2,1732381261,1732381263,1732381263.9233909,-21600,,
com.leomehlig.today,144,1732381117,1732381261,1732381261.853428,-21600,,
com.apple.finder,2,1732381115,1732381117,1732381117.724592,-21600,,
com.leomehlig.today,26,1732381089,1732381115,1732381115.9510422,-21600,,
com.apple.finder,4,1732381085,1732381089,1732381089.491662,-21600,,
com.microsoft.VSCode,6,1732381079,1732381085,1732381085.76633,-21600,,
com.google.Chrome,4,1732381075,1732381079,1732381079.6313992,-21600,,
com.google.Chrome,1545,1732345090,1732346635,1732346635.691464,-21600,,
com.google.Chrome,310,1732343594,1732343904,1732343905.039456,-21600,,
com.google.Chrome,501,1732342889,1732343390,1732343390.49022,-21600,,
com.google.Chrome,812,1732342008,1732342820,1732342820.267767,-21600,,
com.google.Chrome,300,1732341094,1732341394,1732341394.352673,-21600,,
com.google.Chrome,413,1732340293,1732340706,1732340706.1885319,-21600,,
com.apple.finder,1,1732340292,1732340293,1732340293.529218,-21600,,
com.microsoft.Excel,3,1732340289,1732340292,1732340292.0770202,-21600,,
com.microsoft.VSCode,15,1732340274,1732340289,1732340289.854387,-21600,,
com.microsoft.VSCode,563,1732321287,1732321850,1732321850.952575,-21600,,
com.microsoft.Excel,9,1732321278,1732321287,1732321287.068526,-21600,,
com.apple.finder,16,1732321262,1732321278,1732321278.1594958,-21600,,
com.microsoft.Excel,19,1732321243,1732321262,1732321262.788902,-21600,,
com.microsoft.VSCode,13,1732321230,1732321243,1732321243.888758,-21600,,
com.leomehlig.today,25,1732321205,1732321230,1732321230.388746,-21600,,
com.microsoft.VSCode,339,1732320866,1732321205,1732321205.607826,-21600,,
com.microsoft.VSCode,171,1732250289,1732250460,1732250460.324111,-21600,,
com.google.Chrome,2,1732250287,1732250289,1732250292.374741,-21600,,
com.google.Chrome,3,1732247209,1732247212,1732247212.7020988,-21600,,
com.microsoft.VSCode,811,1732246390,1732247201,1732247201.5448,-21600,,
com.microsoft.VSCode,623,1732245748,1732246371,1732246371.792745,-21600,,
com.google.Chrome,1,1732245747,1732245748,1732245748.7223349,-21600,,
com.microsoft.VSCode,126,1732245621,1732245747,1732245747.9399838,-21600,,
com.google.Chrome,1,1732245620,1732245621,1732245621.9536982,-21600,,
com.microsoft.VSCode,351,1732245269,1732245620,1732245620.941428,-21600,,
com.google.Chrome,105,1732245164,1732245269,1732245269.467413,-21600,,
com.microsoft.VSCode,582,1732244582,1732245164,1732245164.405507,-21600,,
com.google.Chrome,138,1732244444,1732244582,1732244582.170501,-21600,,
com.google.Chrome,472,1732243887,1732244359,1732244360.320302,-21600,,
com.apple.MobileSMS,1,1732243886,1732243887,1732243887.5612922,-21600,,
com.google.Chrome,26,1732243860,1732243886,1732243886.3997412,-21600,,
com.apple.MobileSMS,2,1732243858,1732243860,1732243860.425105,-21600,,
com.google.Chrome,7,1732243851,1732243858,1732243858.374806,-21600,,
com.apple.MobileSMS,2,1732243849,1732243851,1732243851.6227589,-21600,,
com.google.Chrome,1,1732243848,1732243849,1732243849.499944,-21600,,
com.apple.MobileSMS,3,1732243845,1732243848,1732243849.0233731,-21600,,
com.google.Chrome,5,1732243840,1732243845,1732243845.154633,-21600,,
com.apple.MobileSMS,9,1732243831,1732243840,1732243840.775063,-21600,,
com.google.Chrome,66,1732243765,1732243831,1732243831.6428041,-21600,,
com.apple.MobileSMS,3,1732243762,1732243765,1732243765.185832,-21600,,
com.google.Chrome,6,1732243756,1732243762,1732243762.119698,-21600,,
com.apple.MobileSMS,0,1732243756,1732243756,1732243756.4842029,-21600,,
com.google.Chrome,6,1732243750,1732243756,1732243756.054431,-21600,,
com.apple.MobileSMS,3,1732243747,1732243750,1732243750.054315,-21600,,
com.google.Chrome,6,1732243741,1732243747,1732243747.657547,-21600,,
com.apple.MobileSMS,48,1732243693,1732243741,1732243741.2681289,-21600,,
com.google.Chrome,12,1732243681,1732243693,1732243693.9379,-21600,,
com.apple.MobileSMS,19,1732243662,1732243681,1732243681.146566,-21600,,
com.google.Chrome,12,1732243650,1732243662,1732243662.5974789,-21600,,
com.apple.Music,4,1732243646,1732243650,1732243650.3477612,-21600,,
com.google.Chrome,69,1732243577,1732243646,1732243646.2838922,-21600,,
com.google.Chrome,404,1732240181,1732240585,1732240585.989373,-21600,,
com.apple.iCal,0,1732240149,1732240149,1732240149.9199572,-21600,,
com.google.Chrome,1,1732240148,1732240149,1732240149.459919,-21600,,
com.apple.iCal,2,1732240146,1732240148,1732240148.405474,-21600,,
com.google.Chrome,16,1732240130,1732240146,1732240146.867775,-21600,,
com.apple.iCal,1,1732240129,1732240130,1732240130.1406531,-21600,,
com.google.Chrome,5,1732240124,1732240129,1732240129.1446772,-21600,,
com.apple.iCal,1,1732240123,1732240124,1732240124.915477,-21600,,
com.google.Chrome,14,1732240109,1732240123,1732240123.474536,-21600,,
com.apple.iCal,2,1732240107,1732240109,1732240109.598975,-21600,,
com.google.Chrome,4,1732240103,1732240107,1732240107.740613,-21600,,
com.apple.iCal,3,1732240100,1732240103,1732240103.6653252,-21600,,
com.google.Chrome,11,1732240089,1732240100,1732240100.981055,-21600,,
com.apple.iCal,2,1732240087,1732240089,1732240089.261454,-21600,,
com.google.Chrome,1,1732240086,1732240087,1732240087.452431,-21600,,
com.apple.iCal,7,1732240079,1732240086,1732240086.5959659,-21600,,
com.google.Chrome,5,1732240074,1732240079,1732240079.362467,-21600,,
com.apple.iCal,2,1732240072,1732240074,1732240074.529244,-21600,,
com.google.Chrome,8,1732240064,1732240072,1732240072.5056648,-21600,,
com.apple.iCal,6,1732240058,1732240064,1732240064.560038,-21600,,
com.google.Chrome,17,1732240041,1732240058,1732240058.144188,-21600,,
com.apple.iCal,1,1732239996,1732239997,1732239998.037535,-21600,,
com.google.Chrome,15,1732239981,1732239996,1732239996.308974,-21600,,
com.apple.iCal,0,1732239981,1732239981,1732239981.763112,-21600,,
com.google.Chrome,1,1732239980,1732239981,1732239981.285455,-21600,,
com.apple.iCal,4,1732239976,1732239980,1732239980.704822,-21600,,
com.google.Chrome,5,1732239971,1732239976,1732239976.2444391,-21600,,
com.apple.iCal,7,1732239964,1732239971,1732239971.258556,-21600,,
com.google.Chrome,169,1732239795,1732239964,1732239964.713984,-21600,,
com.apple.Terminal,3,1732239369,1732239372,1732239372.1870599,-21600,,
com.google.Chrome,5,1732239364,1732239369,1732239369.786108,-21600,,
com.apple.Terminal,1,1732239363,1732239364,1732239364.5847402,-21600,,
com.microsoft.VSCode,8,1732239355,1732239363,1732239363.277361,-21600,,
com.apple.Terminal,3,1732239352,1732239355,1732239355.11706,-21600,,
com.microsoft.VSCode,13,1732239339,1732239352,1732239352.933723,-21600,,
com.google.Chrome,11,1732239328,1732239339,1732239339.4952931,-21600,,
com.microsoft.VSCode,22,1732239306,1732239328,1732239328.535754,-21600,,
com.google.Chrome,2,1732239304,1732239306,1732239306.053955,-21600,,
com.microsoft.VSCode,35,1732239269,1732239304,1732239304.52211,-21600,,
com.google.Chrome,17,1732239252,1732239269,1732239269.835144,-21600,,
com.microsoft.VSCode,4,1732239248,1732239252,1732239252.931155,-21600,,
com.google.Chrome,81,1732239167,1732239248,1732239248.5754352,-21600,,
com.microsoft.VSCode,2,1732239165,1732239167,1732239167.273588,-21600,,
com.google.Chrome,7,1732239158,1732239165,1732239165.4214,-21600,,
com.microsoft.VSCode,0,1732239158,1732239158,1732239158.97889,-21600,,
com.google.Chrome,174,1732238984,1732239158,1732239158.283877,-21600,,
com.microsoft.VSCode,5,1732238979,1732238984,1732238984.287965,-21600,,
com.google.Chrome,5,1732238974,1732238979,1732238979.490943,-21600,,
com.microsoft.VSCode,14,1732238960,1732238974,1732238974.988525,-21600,,
com.google.Chrome,55,1732238905,1732238960,1732238960.537943,-21600,,
com.microsoft.VSCode,1,1732238904,1732238905,1732238905.7801142,-21600,,
com.google.Chrome,11,1732238893,1732238904,1732238904.472643,-21600,,
com.microsoft.VSCode,0,1732238893,1732238893,1732238893.622863,-21600,,
com.google.Chrome,255,1732238638,1732238893,1732238893.0468569,-21600,,
com.microsoft.VSCode,4,1732238634,1732238638,1732238638.2753,-21600,,
com.google.Chrome,6,1732238628,1732238634,1732238634.31153,-21600,,
com.microsoft.VSCode,16,1732238612,1732238628,1732238628.282586,-21600,,
com.google.Chrome,104,1732238508,1732238612,1732238612.911979,-21600,,
com.microsoft.VSCode,474,1732238034,1732238508,1732238508.285355,-21600,,
com.apple.iCal,89,1732237945,1732238034,1732238034.803256,-21600,,
com.microsoft.VSCode,23,1732237922,1732237945,1732237945.835143,-21600,,
com.google.Chrome,221,1732237701,1732237922,1732237922.084231,-21600,,
com.microsoft.VSCode,145,1732237556,1732237701,1732237701.807595,-21600,,
com.google.Chrome,6,1732237550,1732237556,1732237556.2303128,-21600,,
com.google.Chrome,303,1732235801,1732236104,1732236104.623666,-21600,,
com.microsoft.VSCode,2,1732235799,1732235801,1732235801.83385,-21600,,
com.google.Chrome,167,1732235632,1732235799,1732235799.1650949,-21600,,
com.apple.MobileSMS,4,1732235628,1732235632,1732235632.939775,-21600,,
com.google.Chrome,483,1732235145,1732235628,1732235628.599199,-21600,,
com.apple.MobileSMS,57,1732235088,1732235145,1732235146.035876,-21600,,
com.google.Chrome,6,1732235082,1732235088,1732235088.944262,-21600,,
com.apple.MobileSMS,35,1732235047,1732235082,1732235082.237803,-21600,,
com.microsoft.VSCode,482,1732234565,1732235047,1732235047.734105,-21600,,
com.google.Chrome,3,1732234562,1732234565,1732234565.753693,-21600,,
com.leomehlig.today,10,1732234552,1732234562,1732234562.237258,-21600,,
com.google.Chrome,68,1732234484,1732234552,1732234552.683796,-21600,,
com.google.Chrome,566,1732232087,1732232653,1732232653.829122,-21600,,
com.google.Chrome,590,1732231331,1732231921,1732231921.162358,-21600,,
com.google.Chrome,430,1732230531,1732230961,1732230961.3089871,-21600,,
com.google.Chrome,675,1732229791,1732230466,1732230466.135045,-21600,,
com.google.Chrome,304,1732229445,1732229749,1732229749.252986,-21600,,
com.google.Chrome,580,1732228789,1732229369,1732229369.3485808,-21600,,
com.leomehlig.today,44,1732228745,1732228789,1732228791.623431,-21600,,
com.leomehlig.today,101,1732228449,1732228550,1732228551.0241961,-21600,,
com.google.Chrome,6,1732228443,1732228449,1732228449.609507,-21600,,
us.zoom.xos,9,1732228434,1732228443,1732228443.337246,-21600,,
com.google.Chrome,142,1732228292,1732228434,1732228434.816763,-21600,,
us.zoom.xos,4,1732228288,1732228292,1732228292.489855,-21600,,
com.google.Chrome,3,1732228285,1732228288,1732228288.3515549,-21600,,
com.apple.news,65,1732228139,1732228204,1732228204.474498,-21600,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
com.instructure.icanvas,7,1732228118,1732228125,1732228125.3701348,-21600,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
com.toyopagroup.picaboo,3,1732228114,1732228117,1732228117.321018,-21600,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
com.toyopagroup.picaboo,11,1732228098,1732228109,1732228109.840414,-21600,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
us.zoom.xos,1,1732228043,1732228044,1732228044.6116781,-21600,,
com.google.Chrome,1,1732228042,1732228043,1732228043.034625,-21600,,
us.zoom.xos,3,1732228039,1732228042,1732228042.387644,-21600,,
com.google.Chrome,269,1732227770,1732228039,1732228039.7474709,-21600,,
us.zoom.xos,1,1732227769,1732227770,1732227770.851217,-21600,,
com.toyopagroup.picaboo,16,1732227757,1732227773,1732227773.161093,-21600,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
com.google.Chrome,37,1732227732,1732227769,1732227769.652509,-21600,,
com.toyopagroup.picaboo,82,1732227675,1732227757,1732227757.992636,-21600,EB445137-D7F5-57EC-87DA-1DB460D64046,"iPhone13,2"
us.zoom.xos,67,1732227665,1732227732,1732227732.1770601,-21600,,
